OrderID,CustomerID,RestaurantID,OrderTimestamp,OrderAmount,DiscountAmount,DeliveryFee,PaymentMode,OrderStatus,CustomerName,CustomerCity,SignupTime,AcquisitionChannel,RestaurantName,Cuisine,RestaurantCity,AvgRating,OrderYear,OrderMonth,DaysSinceSignup,IsDelivered,IsCancelled,IsRefunded,NetAmount
O021137,C04230,R0036,2025-03-10,1257.31,0.0,58.0,Wallet,Delivered,Arjun Gupta,Gurugram,2024-12-19,Google Ads,Subway,Healthy,Pune,4.5,2025,3,81,True,False,False,1257.31
O021138,C03943,R0005,2025-03-10,1262.98,0.0,50.0,Cash,Delivered,Rohan Agarwal,Pune,2024-04-18,Instagram Ads,Pizza Hut,North Indian,Mumbai,5.0,2025,3,326,True,False,False,1262.98
O021139,C01153,R0028,2025-03-26,978.4,97.84,39.0,Card,Cancelled,Rahul Sharma,Hyderabad,2024-01-12,Referral,Haldiram's,Fast Food,Hyderabad,4.8,2025,3,439,False,True,False,880.56
O021140,C00705,R0081,2024-11-01,860.39,0.0,35.0,UPI,Delivered,Rahul Sharma,Chennai,2025-05-27,Organic,Starbucks,Pizza,Noida,3.7,2024,11,-207,True,False,False,860.39
O021141,C03583,R0030,2024-01-02,637.0,0.0,20.0,Cash,Refunded,Amit Kumar,Hyderabad,2024-06-01,Organic,Chaayos,Cafe,Noida,4.5,2024,1,-151,False,False,True,637.0
O021142,C04179,R0126,2025-07-31,999.0,99.9,29.0,UPI,Refunded,Ananya Mishra,Noida,2024-07-28,Referral,Haldiram's,Fast Food,Gurugram,4.3,2025,7,368,False,False,True,899.1
O021143,C02554,R0043,2025-11-29,1498.85,149.88,54.0,Card,Delivered,Ananya Mishra,Mumbai,2025-08-21,Referral,Haldiram's,North Indian,Bengaluru,4.6,2025,11,100,True,False,False,1348.9699999999998
O021144,C01243,R0116,2024-03-01,1261.59,0.0,48.0,Cash,Delivered,Sneha Patel,Gurugram,2025-07-15,WhatsApp Campaign,Haldiram's,Healthy,Delhi,4.6,2024,3,-501,True,False,False,1261.59
O021145,C01220,R0043,2025-04-29,1131.13,0.0,55.0,Wallet,Cancelled,Sneha Patel,Mumbai,2024-11-26,Organic,Haldiram's,North Indian,Bengaluru,4.6,2025,4,154,False,True,False,1131.13
O021146,C01686,R0098,2025-11-06,844.38,0.0,53.0,UPI,Refunded,Arjun Gupta,Bengaluru,2024-01-02,Instagram Ads,Behrouz Biryani,North Indian,Gurugram,3.8,2025,11,674,False,False,True,844.38
O021147,C04574,R0015,2024-06-05,400.71,0.0,47.0,UPI,Cancelled,Ananya Mishra,Mumbai,2025-08-16,Organic,McDonald's,Healthy,Pune,3.7,2024,6,-437,False,True,False,400.71
O021148,C03224,R0003,2025-08-29,838.59,83.86,56.0,UPI,Refunded,Arjun Gupta,Noida,2024-05-30,Organic,Barbeque Nation,Pizza,Chennai,4.1,2025,8,456,False,False,True,754.73
O021149,C02584,R0179,2024-05-25,626.14,62.61,54.0,UPI,Cancelled,Rohan Agarwal,Hyderabad,2025-04-10,Instagram Ads,Subway,Cafe,Delhi,4.3,2024,5,-320,False,True,False,563.53
O021150,C01294,R0060,2024-02-03,1246.57,0.0,44.0,UPI,Delivered,Neha Singh,Delhi,2025-03-29,Referral,Domino's Pizza,Biryani,Hyderabad,5.0,2024,2,-420,True,False,False,1246.57
O021151,C04909,R0174,2024-07-19,689.16,0.0,20.0,UPI,Delivered,Ananya Mishra,Pune,2024-01-03,WhatsApp Campaign,Barbeque Nation,Biryani,Noida,3.8,2024,7,198,True,False,False,689.16
O021152,C01568,R0090,2025-10-25,1314.29,0.0,55.0,Card,Delivered,Rahul Sharma,Hyderabad,2025-11-16,Google Ads,Starbucks,Cafe,Hyderabad,4.0,2025,10,-22,True,False,False,1314.29
O021153,C00976,R0020,2026-02-02,527.68,52.77,24.0,Card,Delivered,Arjun Gupta,Hyderabad,2024-08-03,Google Ads,Burger King,Fast Food,Noida,4.9,2026,2,548,True,False,False,474.90999999999997
O021154,C00331,R0037,2026-03-02,336.63,0.0,27.0,Cash,Delivered,Arjun Gupta,Chennai,2025-06-16,Organic,Barbeque Nation,North Indian,Pune,4.7,2026,3,259,True,False,False,336.63
O021155,C02527,R0072,2024-08-15,860.65,86.06,24.0,UPI,Refunded,Rahul Sharma,Hyderabad,2024-12-14,Instagram Ads,Biryani By Kilo,Pizza,Bengaluru,4.4,2024,8,-121,False,False,True,774.5899999999999
O021156,C01444,R0046,2024-05-05,349.03,34.9,49.0,Cash,Delivered,Amit Kumar,Noida,2024-12-10,Organic,KFC,North Indian,Delhi,4.3,2024,5,-219,True,False,False,314.13
O021157,C02205,R0137,2024-09-29,329.79,0.0,22.0,Cash,Delivered,Rahul Sharma,Gurugram,2025-09-02,Instagram Ads,Pizza Hut,Biryani,Chennai,4.0,2024,9,-338,True,False,False,329.79
O021158,C01118,R0082,2025-05-01,1231.44,0.0,40.0,UPI,Cancelled,Rohan Agarwal,Gurugram,2024-11-15,Referral,Chaayos,Pizza,Hyderabad,4.9,2025,5,167,False,True,False,1231.44
O021159,C04727,R0169,2024-01-28,1292.27,0.0,33.0,UPI,Delivered,Arjun Gupta,Bengaluru,2025-04-15,WhatsApp Campaign,Behrouz Biryani,Healthy,Noida,4.3,2024,1,-443,True,False,False,1292.27
O021160,C04644,R0139,2025-04-23,1456.69,0.0,44.0,UPI,Delivered,Ananya Mishra,Chennai,2024-03-19,Referral,McDonald's,North Indian,Bengaluru,4.9,2025,4,400,True,False,False,1456.69
O021161,C03993,R0154,2026-01-12,1120.65,0.0,52.0,Wallet,Delivered,Rohan Agarwal,Noida,2024-12-17,Referral,Behrouz Biryani,Biryani,Pune,4.9,2026,1,391,True,False,False,1120.65
O021162,C04317,R0101,2024-07-12,1123.96,0.0,36.0,UPI,Refunded,Rahul Sharma,Bengaluru,2025-09-02,Instagram Ads,Chaayos,Biryani,Mumbai,3.6,2024,7,-417,False,False,True,1123.96
O021163,C01056,R0127,2025-11-29,469.41,46.94,40.0,Wallet,Cancelled,Sneha Patel,Chennai,2024-02-23,Referral,Domino's Pizza,Cafe,Noida,4.5,2025,11,645,False,True,False,422.47
O021164,C00293,R0159,2024-05-26,1238.84,0.0,25.0,Wallet,Delivered,Priya Verma,Delhi,2024-12-15,Instagram Ads,KFC,Pizza,Gurugram,4.6,2024,5,-203,True,False,False,1238.84
O021165,C04557,R0032,2024-08-17,535.33,0.0,27.0,Card,Delivered,Priya Verma,Mumbai,2024-03-02,Referral,Barbeque Nation,Cafe,Gurugram,4.0,2024,8,168,True,False,False,535.33
O021166,C01921,R0095,2025-01-27,1304.74,0.0,45.0,Card,Delivered,Sneha Patel,Mumbai,2025-10-26,Organic,McDonald's,Pizza,Mumbai,4.1,2025,1,-272,True,False,False,1304.74
O021167,C04808,R0053,2025-02-13,915.14,91.51,51.0,UPI,Refunded,Ananya Mishra,Chennai,2025-06-19,Google Ads,Starbucks,Cafe,Chennai,4.5,2025,2,-126,False,False,True,823.63
O021168,C02983,R0071,2026-04-12,1252.07,0.0,41.0,UPI,Refunded,Amit Kumar,Bengaluru,2025-02-07,Google Ads,Behrouz Biryani,Cafe,Bengaluru,4.2,2026,4,429,False,False,True,1252.07
O021169,C04614,R0008,2024-04-20,539.71,0.0,54.0,UPI,Delivered,Sneha Patel,Noida,2024-11-25,WhatsApp Campaign,Chaayos,Pizza,Delhi,3.7,2024,4,-219,True,False,False,539.71
O021170,C01016,R0168,2024-06-07,287.02,28.7,43.0,UPI,Delivered,Rahul Sharma,Noida,2025-11-17,Google Ads,Barbeque Nation,Healthy,Chennai,4.2,2024,6,-528,True,False,False,258.32
O021171,C02557,R0057,2025-04-25,1344.75,134.47,55.0,Wallet,Cancelled,Arjun Gupta,Pune,2024-08-09,Organic,Behrouz Biryani,Cafe,Bengaluru,4.9,2025,4,259,False,True,False,1210.28
O021172,C00424,R0081,2024-08-10,409.79,40.98,31.0,Wallet,Delivered,Sneha Patel,Noida,2025-08-26,Google Ads,Starbucks,Pizza,Noida,3.7,2024,8,-381,True,False,False,368.81
O021173,C04006,R0160,2024-10-27,1443.06,144.31,40.0,UPI,Cancelled,Rahul Sharma,Hyderabad,2024-09-29,Organic,Starbucks,Healthy,Gurugram,3.8,2024,10,28,False,True,False,1298.75
O021174,C02914,R0022,2024-06-01,402.84,0.0,33.0,Cash,Delivered,Rahul Sharma,Hyderabad,2024-05-07,Instagram Ads,Behrouz Biryani,North Indian,Chennai,3.9,2024,6,25,True,False,False,402.84
O021175,C04501,R0054,2024-10-24,537.94,53.79,53.0,UPI,Delivered,Amit Kumar,Noida,2025-05-26,WhatsApp Campaign,Domino's Pizza,Pizza,Hyderabad,4.1,2024,10,-214,True,False,False,484.15000000000003
O021176,C02810,R0178,2024-12-28,1380.18,138.02,20.0,Wallet,Cancelled,Rahul Sharma,Bengaluru,2024-05-22,Organic,Behrouz Biryani,North Indian,Chennai,4.4,2024,12,220,False,True,False,1242.16
O021177,C03213,R0089,2024-11-17,1021.92,0.0,52.0,Card,Delivered,Arjun Gupta,Noida,2025-03-18,WhatsApp Campaign,Starbucks,Healthy,Noida,3.5,2024,11,-121,True,False,False,1021.92
O021178,C03044,R0122,2025-09-23,812.46,81.25,36.0,Card,Delivered,Ananya Mishra,Chennai,2024-10-27,Referral,Barbeque Nation,Healthy,Bengaluru,4.4,2025,9,331,True,False,False,731.21
O021179,C03999,R0081,2025-01-16,348.35,0.0,40.0,Wallet,Delivered,Sneha Patel,Chennai,2024-06-09,WhatsApp Campaign,Starbucks,Pizza,Noida,3.7,2025,1,221,True,False,False,348.35
O021180,C02118,R0041,2024-02-02,1506.41,150.64,29.0,UPI,Delivered,Ananya Mishra,Bengaluru,2024-01-29,WhatsApp Campaign,McDonald's,North Indian,Noida,4.2,2024,2,4,True,False,False,1355.77
O021181,C02329,R0163,2026-01-22,1420.73,0.0,52.0,Card,Delivered,Sneha Patel,Chennai,2025-05-31,WhatsApp Campaign,Burger King,Healthy,Bengaluru,3.8,2026,1,236,True,False,False,1420.73
O021182,C04827,R0034,2024-09-25,1151.0,0.0,28.0,UPI,Refunded,Rohan Agarwal,Noida,2024-05-23,Instagram Ads,Pizza Hut,Healthy,Noida,4.3,2024,9,125,False,False,True,1151.0
O021183,C04642,R0193,2024-10-29,701.54,70.15,26.0,Cash,Delivered,Arjun Gupta,Chennai,2024-12-16,Referral,McDonald's,Pizza,Delhi,4.2,2024,10,-48,True,False,False,631.39
O021184,C01664,R0149,2025-12-31,1259.41,0.0,35.0,Wallet,Delivered,Neha Singh,Gurugram,2024-01-02,Referral,Barbeque Nation,Pizza,Gurugram,4.9,2025,12,729,True,False,False,1259.41
O021185,C04623,R0003,2024-02-25,503.41,50.34,30.0,UPI,Delivered,Rohan Agarwal,Gurugram,2025-10-14,Instagram Ads,Barbeque Nation,Pizza,Chennai,4.1,2024,2,-597,True,False,False,453.07000000000005
O021186,C02402,R0009,2026-03-05,376.96,37.7,47.0,Card,Cancelled,Neha Singh,Pune,2024-01-04,Referral,Biryani By Kilo,Healthy,Pune,4.0,2026,3,791,False,True,False,339.26
O021187,C01010,R0063,2025-12-07,543.98,0.0,58.0,UPI,Delivered,Arjun Gupta,Gurugram,2024-04-09,Instagram Ads,Burger King,North Indian,Pune,3.7,2025,12,607,True,False,False,543.98
O021188,C02353,R0134,2025-01-25,1083.15,0.0,53.0,Card,Delivered,Sneha Patel,Gurugram,2025-04-17,Google Ads,Behrouz Biryani,Healthy,Delhi,3.9,2025,1,-82,True,False,False,1083.15
O021189,C02416,R0114,2026-01-03,798.33,79.83,58.0,UPI,Delivered,Neha Singh,Chennai,2025-11-27,Referral,Chaayos,North Indian,Mumbai,4.1,2026,1,37,True,False,False,718.5
O021190,C03046,R0115,2025-11-23,1376.12,0.0,54.0,Wallet,Delivered,Rahul Sharma,Bengaluru,2025-09-20,Referral,Burger King,Biryani,Gurugram,4.9,2025,11,64,True,False,False,1376.12
O021191,C00602,R0011,2024-06-07,651.45,0.0,22.0,UPI,Delivered,Neha Singh,Delhi,2024-10-17,Instagram Ads,Barbeque Nation,North Indian,Pune,4.8,2024,6,-132,True,False,False,651.45
O021192,C02287,R0132,2025-09-11,814.43,0.0,46.0,UPI,Delivered,Sneha Patel,Bengaluru,2025-10-16,Google Ads,Pizza Hut,Healthy,Hyderabad,4.3,2025,9,-35,True,False,False,814.43
O021193,C04572,R0017,2024-07-31,1240.69,0.0,39.0,UPI,Delivered,Priya Verma,Noida,2024-01-26,Instagram Ads,Domino's Pizza,Biryani,Chennai,4.7,2024,7,187,True,False,False,1240.69
O021194,C01014,R0071,2025-10-17,1472.01,147.2,50.0,UPI,Delivered,Rohan Agarwal,Chennai,2025-05-02,Organic,Behrouz Biryani,Cafe,Bengaluru,4.2,2025,10,168,True,False,False,1324.81
O021195,C02139,R0040,2025-02-21,1514.04,151.4,46.0,Wallet,Cancelled,Rahul Sharma,Chennai,2024-08-02,Organic,Behrouz Biryani,Cafe,Gurugram,4.4,2025,2,203,False,True,False,1362.6399999999999
O021196,C02343,R0068,2026-02-12,1241.38,0.0,23.0,Cash,Delivered,Neha Singh,Delhi,2025-07-02,Referral,Barbeque Nation,Biryani,Chennai,4.4,2026,2,225,True,False,False,1241.38
O021197,C03682,R0016,2024-09-10,413.85,0.0,26.0,Wallet,Cancelled,Rohan Agarwal,Noida,2024-08-20,Organic,Burger King,Pizza,Chennai,4.7,2024,9,21,False,True,False,413.85
O021198,C03714,R0194,2024-09-21,890.95,0.0,60.0,Wallet,Cancelled,Arjun Gupta,Gurugram,2024-12-04,Instagram Ads,Haldiram's,Fast Food,Chennai,4.8,2024,9,-74,False,True,False,890.95
O021199,C01398,R0002,2026-02-17,1317.06,0.0,44.0,Wallet,Delivered,Rohan Agarwal,Pune,2025-02-19,Organic,Chaayos,North Indian,Gurugram,4.5,2026,2,363,True,False,False,1317.06
O021200,C04195,R0030,2025-10-07,633.82,63.38,33.0,Wallet,Cancelled,Rahul Sharma,Hyderabad,2025-01-18,Google Ads,Chaayos,Cafe,Noida,4.5,2025,10,262,False,True,False,570.44
O021201,C00442,R0004,2024-06-22,231.88,23.19,23.0,Card,Cancelled,Rahul Sharma,Hyderabad,2024-03-07,WhatsApp Campaign,KFC,Pizza,Pune,4.4,2024,6,107,False,True,False,208.69
O021202,C00525,R0192,2024-04-04,857.41,0.0,46.0,UPI,Refunded,Amit Kumar,Hyderabad,2024-11-29,Instagram Ads,Haldiram's,Fast Food,Noida,5.0,2024,4,-239,False,False,True,857.41
O021203,C02456,R0092,2024-02-04,611.7,61.17,60.0,Wallet,Delivered,Ananya Mishra,Bengaluru,2024-09-08,Google Ads,Biryani By Kilo,Fast Food,Gurugram,3.7,2024,2,-217,True,False,False,550.5300000000001
O021204,C04888,R0110,2024-12-04,817.48,0.0,25.0,UPI,Delivered,Amit Kumar,Pune,2025-05-07,WhatsApp Campaign,Domino's Pizza,North Indian,Chennai,3.8,2024,12,-154,True,False,False,817.48
O021205,C00985,R0030,2026-01-07,1235.72,0.0,31.0,UPI,Cancelled,Sneha Patel,Noida,2024-10-18,Instagram Ads,Chaayos,Cafe,Noida,4.5,2026,1,446,False,True,False,1235.72
O021206,C02279,R0011,2025-05-30,773.94,0.0,32.0,UPI,Delivered,Arjun Gupta,Chennai,2025-09-14,WhatsApp Campaign,Barbeque Nation,North Indian,Pune,4.8,2025,5,-107,True,False,False,773.94
O021207,C02598,R0165,2025-05-29,1442.2,0.0,54.0,Card,Delivered,Sneha Patel,Noida,2025-07-08,WhatsApp Campaign,Chaayos,North Indian,Noida,4.8,2025,5,-40,True,False,False,1442.2
O021208,C03205,R0031,2026-04-18,1047.96,104.8,33.0,UPI,Delivered,Rohan Agarwal,Gurugram,2025-08-18,Instagram Ads,Burger King,North Indian,Chennai,4.6,2026,4,243,True,False,False,943.1600000000001
O021209,C01598,R0051,2024-11-11,758.73,0.0,33.0,Card,Cancelled,Rahul Sharma,Bengaluru,2024-10-27,Organic,Burger King,Cafe,Gurugram,4.9,2024,11,15,False,True,False,758.73
O021210,C03946,R0121,2026-03-25,1574.64,0.0,51.0,UPI,Cancelled,Priya Verma,Noida,2025-01-24,Organic,Burger King,Cafe,Bengaluru,3.9,2026,3,425,False,True,False,1574.64
O021211,C00625,R0053,2025-11-28,651.85,65.19,56.0,UPI,Delivered,Ananya Mishra,Hyderabad,2025-10-25,WhatsApp Campaign,Starbucks,Cafe,Chennai,4.5,2025,11,34,True,False,False,586.6600000000001
O021212,C02077,R0115,2025-03-21,1089.79,0.0,41.0,Card,Refunded,Ananya Mishra,Chennai,2024-06-22,Instagram Ads,Burger King,Biryani,Gurugram,4.9,2025,3,272,False,False,True,1089.79
O021213,C03696,R0154,2025-06-07,712.2,0.0,24.0,UPI,Delivered,Ananya Mishra,Delhi,2025-11-03,Referral,Behrouz Biryani,Biryani,Pune,4.9,2025,6,-149,True,False,False,712.2
O021214,C00811,R0104,2025-10-20,447.91,0.0,60.0,UPI,Delivered,Ananya Mishra,Delhi,2025-10-19,Organic,Subway,Fast Food,Hyderabad,4.4,2025,10,1,True,False,False,447.91
O021215,C02245,R0127,2024-10-16,1358.97,135.9,46.0,UPI,Delivered,Ananya Mishra,Chennai,2024-11-01,Referral,Domino's Pizza,Cafe,Noida,4.5,2024,10,-16,True,False,False,1223.07
O021216,C03139,R0120,2024-12-22,471.65,47.16,41.0,Card,Delivered,Amit Kumar,Delhi,2024-12-26,WhatsApp Campaign,Biryani By Kilo,North Indian,Hyderabad,4.1,2024,12,-4,True,False,False,424.49
O021217,C03055,R0077,2026-02-19,689.81,68.98,57.0,Cash,Cancelled,Ananya Mishra,Delhi,2025-09-03,Referral,Biryani By Kilo,Pizza,Hyderabad,4.0,2026,2,169,False,True,False,620.8299999999999
O021218,C02712,R0189,2024-01-23,479.45,0.0,39.0,Card,Delivered,Neha Singh,Noida,2024-01-30,Instagram Ads,Domino's Pizza,Fast Food,Delhi,4.3,2024,1,-7,True,False,False,479.45
O021219,C00884,R0063,2024-05-01,1145.82,0.0,29.0,Wallet,Delivered,Sneha Patel,Mumbai,2024-08-26,Instagram Ads,Burger King,North Indian,Pune,3.7,2024,5,-117,True,False,False,1145.82
O021220,C02707,R0126,2024-01-03,745.33,0.0,23.0,UPI,Delivered,Priya Verma,Gurugram,2024-03-05,WhatsApp Campaign,Haldiram's,Fast Food,Gurugram,4.3,2024,1,-62,True,False,False,745.33
O021221,C02827,R0171,2025-07-31,1086.22,108.62,20.0,Wallet,Delivered,Arjun Gupta,Delhi,2024-02-16,Instagram Ads,Pizza Hut,Fast Food,Delhi,4.5,2025,7,531,True,False,False,977.6
O021222,C03763,R0031,2025-02-09,488.47,48.85,30.0,UPI,Delivered,Amit Kumar,Chennai,2025-07-06,Google Ads,Burger King,North Indian,Chennai,4.6,2025,2,-147,True,False,False,439.62
O021223,C04205,R0113,2025-12-11,883.58,88.36,40.0,Card,Refunded,Arjun Gupta,Gurugram,2025-02-14,WhatsApp Campaign,Burger King,Healthy,Mumbai,4.7,2025,12,300,False,False,True,795.22
O021224,C02680,R0086,2025-06-08,1131.87,0.0,51.0,UPI,Refunded,Arjun Gupta,Noida,2025-05-28,Google Ads,Biryani By Kilo,Biryani,Noida,4.8,2025,6,11,False,False,True,1131.87
O021225,C01665,R0102,2025-07-08,348.15,0.0,35.0,Card,Cancelled,Ananya Mishra,Hyderabad,2025-04-01,Google Ads,Starbucks,Fast Food,Noida,4.9,2025,7,98,False,True,False,348.15
O021226,C03693,R0058,2025-11-22,1350.17,135.02,20.0,UPI,Cancelled,Sneha Patel,Hyderabad,2024-02-18,WhatsApp Campaign,KFC,Cafe,Hyderabad,3.7,2025,11,643,False,True,False,1215.15
O021227,C01664,R0033,2024-09-19,349.11,0.0,50.0,Card,Delivered,Neha Singh,Gurugram,2024-01-02,Referral,McDonald's,Cafe,Chennai,4.3,2024,9,261,True,False,False,349.11
O021228,C04426,R0138,2024-06-10,674.17,67.42,43.0,Card,Delivered,Neha Singh,Gurugram,2025-03-06,Organic,Domino's Pizza,Cafe,Hyderabad,4.2,2024,6,-269,True,False,False,606.75
O021229,C03430,R0163,2025-05-17,468.41,46.84,43.0,UPI,Delivered,Arjun Gupta,Pune,2024-09-16,Organic,Burger King,Healthy,Bengaluru,3.8,2025,5,243,True,False,False,421.57000000000005
O021230,C00997,R0062,2024-05-15,1308.31,130.83,59.0,Wallet,Delivered,Amit Kumar,Mumbai,2024-06-09,Google Ads,Subway,Pizza,Chennai,3.6,2024,5,-25,True,False,False,1177.48
O021231,C03401,R0121,2025-12-02,1120.96,112.1,25.0,Wallet,Cancelled,Amit Kumar,Bengaluru,2024-04-25,Google Ads,Burger King,Cafe,Bengaluru,3.9,2025,12,586,False,True,False,1008.86
O021232,C00222,R0128,2026-03-28,911.21,0.0,41.0,Cash,Delivered,Priya Verma,Bengaluru,2024-03-07,Referral,KFC,Fast Food,Hyderabad,3.6,2026,3,751,True,False,False,911.21
O021233,C00334,R0107,2026-01-07,1421.38,0.0,33.0,Cash,Delivered,Amit Kumar,Gurugram,2024-09-11,Organic,KFC,North Indian,Bengaluru,4.2,2026,1,483,True,False,False,1421.38
O021234,C03603,R0008,2024-08-15,977.01,97.7,32.0,UPI,Refunded,Ananya Mishra,Pune,2024-07-28,Referral,Chaayos,Pizza,Delhi,3.7,2024,8,18,False,False,True,879.31
O021235,C00975,R0104,2024-03-22,567.33,56.73,48.0,UPI,Refunded,Sneha Patel,Bengaluru,2024-01-19,Referral,Subway,Fast Food,Hyderabad,4.4,2024,3,63,False,False,True,510.6
O021236,C00222,R0065,2025-01-18,558.73,55.87,31.0,Wallet,Refunded,Priya Verma,Bengaluru,2024-03-07,Referral,Burger King,Cafe,Gurugram,3.5,2025,1,317,False,False,True,502.86
O021237,C02424,R0194,2024-04-22,838.14,0.0,43.0,Card,Cancelled,Neha Singh,Noida,2025-11-14,WhatsApp Campaign,Haldiram's,Fast Food,Chennai,4.8,2024,4,-571,False,True,False,838.14
O021238,C00249,R0168,2024-12-17,1394.84,139.48,33.0,UPI,Delivered,Arjun Gupta,Noida,2025-04-30,WhatsApp Campaign,Barbeque Nation,Healthy,Chennai,4.2,2024,12,-134,True,False,False,1255.36
O021239,C00846,R0081,2024-11-24,1051.03,0.0,60.0,Cash,Delivered,Neha Singh,Bengaluru,2025-11-04,WhatsApp Campaign,Starbucks,Pizza,Noida,3.7,2024,11,-345,True,False,False,1051.03
O021240,C00385,R0160,2024-04-25,295.46,29.55,50.0,UPI,Delivered,Ananya Mishra,Chennai,2025-05-27,Referral,Starbucks,Healthy,Gurugram,3.8,2024,4,-397,True,False,False,265.90999999999997
O021241,C03769,R0157,2024-05-08,854.41,85.44,47.0,UPI,Delivered,Ananya Mishra,Gurugram,2025-09-03,Referral,Biryani By Kilo,Fast Food,Pune,4.1,2024,5,-483,True,False,False,768.97
O021242,C04779,R0009,2026-04-03,766.71,76.67,41.0,Wallet,Refunded,Arjun Gupta,Bengaluru,2024-11-09,Referral,Biryani By Kilo,Healthy,Pune,4.0,2026,4,510,False,False,True,690.0400000000001
O021243,C01217,R0140,2024-06-20,673.64,0.0,44.0,Wallet,Refunded,Sneha Patel,Chennai,2024-12-31,Instagram Ads,Subway,Biryani,Gurugram,4.4,2024,6,-194,False,False,True,673.64
O021244,C01453,R0138,2025-06-08,444.57,44.46,55.0,Cash,Delivered,Arjun Gupta,Chennai,2025-10-17,Google Ads,Domino's Pizza,Cafe,Hyderabad,4.2,2025,6,-131,True,False,False,400.11
O021245,C02973,R0091,2024-12-13,1231.24,0.0,55.0,Cash,Cancelled,Rahul Sharma,Pune,2024-10-27,Organic,Chaayos,Pizza,Bengaluru,4.5,2024,12,47,False,True,False,1231.24
O021246,C01985,R0147,2024-03-11,1543.36,154.34,25.0,Card,Cancelled,Neha Singh,Bengaluru,2025-02-17,Google Ads,Biryani By Kilo,Biryani,Pune,4.2,2024,3,-343,False,True,False,1389.02
O021247,C04700,R0192,2026-04-16,513.62,0.0,42.0,Cash,Refunded,Sneha Patel,Noida,2024-05-03,Referral,Haldiram's,Fast Food,Noida,5.0,2026,4,713,False,False,True,513.62
O021248,C02666,R0027,2025-03-30,838.05,0.0,53.0,UPI,Delivered,Priya Verma,Chennai,2024-12-06,Organic,KFC,Fast Food,Pune,4.2,2025,3,114,True,False,False,838.05
O021249,C01374,R0075,2025-01-02,751.29,75.13,54.0,UPI,Refunded,Priya Verma,Delhi,2025-07-30,Instagram Ads,Barbeque Nation,Fast Food,Gurugram,4.2,2025,1,-209,False,False,True,676.16
O021250,C02390,R0101,2024-06-30,1526.09,152.61,37.0,UPI,Delivered,Rohan Agarwal,Gurugram,2025-11-16,Referral,Chaayos,Biryani,Mumbai,3.6,2024,6,-504,True,False,False,1373.48
O021251,C03816,R0151,2025-05-07,665.66,66.57,35.0,UPI,Delivered,Rahul Sharma,Hyderabad,2025-10-22,Referral,Domino's Pizza,Healthy,Delhi,4.5,2025,5,-168,True,False,False,599.0899999999999
O021252,C00557,R0042,2024-07-25,1022.28,0.0,49.0,UPI,Cancelled,Sneha Patel,Gurugram,2024-03-20,Organic,Chaayos,North Indian,Chennai,4.8,2024,7,127,False,True,False,1022.28
O021253,C02844,R0062,2025-09-05,410.21,41.02,29.0,UPI,Cancelled,Rahul Sharma,Pune,2024-10-21,Referral,Subway,Pizza,Chennai,3.6,2025,9,319,False,True,False,369.19
O021254,C00450,R0072,2026-01-14,818.98,81.9,23.0,UPI,Refunded,Priya Verma,Pune,2024-11-05,WhatsApp Campaign,Biryani By Kilo,Pizza,Bengaluru,4.4,2026,1,435,False,False,True,737.08
O021255,C03661,R0001,2025-08-02,533.84,0.0,33.0,Card,Delivered,Rohan Agarwal,Noida,2024-10-29,Instagram Ads,Chaayos,Fast Food,Hyderabad,4.5,2025,8,277,True,False,False,533.84
O021256,C00593,R0194,2025-04-19,392.96,0.0,29.0,Wallet,Delivered,Ananya Mishra,Hyderabad,2024-01-11,Referral,Haldiram's,Fast Food,Chennai,4.8,2025,4,464,True,False,False,392.96
O021257,C00783,R0006,2024-09-16,432.47,0.0,20.0,UPI,Delivered,Sneha Patel,Chennai,2025-04-05,Instagram Ads,Burger King,Healthy,Noida,4.6,2024,9,-201,True,False,False,432.47
O021258,C03749,R0002,2025-04-15,367.0,36.7,49.0,UPI,Delivered,Amit Kumar,Noida,2024-01-01,Organic,Chaayos,North Indian,Gurugram,4.5,2025,4,470,True,False,False,330.3
O021259,C00771,R0054,2025-05-21,1280.08,128.01,35.0,UPI,Delivered,Amit Kumar,Bengaluru,2025-06-19,Organic,Domino's Pizza,Pizza,Hyderabad,4.1,2025,5,-29,True,False,False,1152.07
O021260,C00754,R0022,2025-04-23,1261.33,0.0,21.0,UPI,Delivered,Neha Singh,Noida,2025-03-06,Organic,Behrouz Biryani,North Indian,Chennai,3.9,2025,4,48,True,False,False,1261.33
O021261,C01540,R0079,2025-03-18,1485.44,148.54,29.0,Card,Refunded,Sneha Patel,Hyderabad,2024-05-13,Instagram Ads,Haldiram's,North Indian,Bengaluru,3.8,2025,3,309,False,False,True,1336.9
O021262,C01233,R0048,2026-02-24,995.24,0.0,43.0,Wallet,Refunded,Priya Verma,Noida,2024-07-29,Organic,Chaayos,Biryani,Pune,4.0,2026,2,575,False,False,True,995.24
O021263,C00531,R0156,2024-06-27,953.95,0.0,34.0,UPI,Delivered,Priya Verma,Bengaluru,2024-06-18,Instagram Ads,Burger King,North Indian,Pune,3.7,2024,6,9,True,False,False,953.95
O021264,C03554,R0003,2024-06-11,1170.18,117.02,33.0,UPI,Delivered,Rohan Agarwal,Mumbai,2025-01-28,Google Ads,Barbeque Nation,Pizza,Chennai,4.1,2024,6,-231,True,False,False,1053.16
